date,high,low,close
2008-09-18,118.5900,111.0400,115.1200
2008-09-19,124.0000,117.5000,118.8500
2008-09-22,120.1400,116.0200,116.2100
2008-09-23,118.1700,114.1400,115.3600
2008-09-24,118.1700,114.2600,116.4600
2008-09-25,121.9900,116.1200,120.1100
2008-09-26,121.0100,117.0100,119.4200
2008-09-29,118.4300,109.9500,114.4600
2008-09-30,116.9600,111.8100,116.9600
2008-10-01,116.8000,107.7500,110.1300
2008-10-02,109.9700,103.0400,104.7400
2008-10-03,110.9500,103.0300,103.4400
2008-10-06,103.0000,96.6000,100.6200
2008-10-07,102.6200,94.2400,95.6500
2008-10-08,97.4800,89.9800,90.5500
2008-10-09,95.3100,88.2300,89.0000
2008-10-10,91.6600,83.5100,87.7500
2008-10-13,93.6100,86.9500,92.2100
2008-10-14,99.0000,92.0000,93.6000
2008-10-15,95.2900,87.7100,88.2900
2008-10-16,92.0000,84.3500,91.5200
2008-10-17,95.9100,87.7100,90.7800
2008-10-20,93.3100,89.3300,92.5100
2008-10-21,92.4600,88.5700,88.8600
2008-10-22,87.5900,80.8000,83.6000
2008-10-23,85.8900,81.0000,84.3500
2008-10-24,84.3100,78.8200,82.0700
2008-10-27,84.5000,79.0100,79.6600
2008-10-28,87.6100,79.5200,87.2800
2008-10-29,91.0000,86.2500,88.2000
2008-10-30,92.4000,88.9000,90.6900
2008-10-31,94.1900,89.0300,92.9700
2008-11-03,94.6700,92.1700,92.6800
2008-11-04,94.7600,92.0700,93.4000
2008-11-05,93.4000,89.7000,89.9400
2008-11-06,88.8300,84.2800,85.1500
2008-11-07,86.7100,84.2500,86.2700
2008-11-10,88.1000,82.7400,83.8700
2008-11-11,84.2900,80.2500,82.7400
2008-11-12,82.4000,79.5700,79.7400
2008-11-13,84.3900,75.4000,84.2100
2008-11-14,85.4000,79.5000,80.3300
2008-11-17,79.7400,77.1600,77.4800
2008-11-18,80.9300,77.0000,80.0800
2008-11-19,81.0000,75.7300,75.9700
2008-11-20,78.3900,70.5100,71.7400
2008-11-21,76.9800,69.5000,74.8800
2008-11-24,82.0900,75.0000,79.8900
2008-11-25,82.4000,78.2200,80.6500
2008-11-26,81.7900,78.6100,81.6700
2008-11-28,81.9000,80.1000,81.6000
2008-12-01,81.3600,76.7900,76.9000
2008-12-02,80.0000,76.1400,79.8400
2008-12-03,81.0000,76.9900,80.6700
2008-12-04,80.8300,76.1800,77.4400
2008-12-05,81.5000,75.3100,80.5900
2008-12-08,85.8800,81.7300,84.8600
2008-12-09,85.4340,82.2000,82.6900
2008-12-10,84.9900,81.8300,82.8600
2008-12-11,82.8600,79.7700,80.5800
2008-12-12,82.9400,78.0600,82.2000
2008-12-15,83.5400,80.0000,82.7700
2008-12-16,86.8400,82.8700,86.4000
2008-12-17,87.2700,84.6566,85.8400
2008-12-18,86.6400,82.9600,84.0000
2008-12-19,85.2200,82.9700,83.5200
2008-12-22,83.4500,80.3200,81.9900
2008-12-23,82.8100,80.1300,80.6000
2008-12-24,81.2200,79.9200,80.5200
2008-12-26,81.8000,80.5500,81.3300
2008-12-29,81.7200,79.6800,81.2500
2008-12-30,83.6400,81.5200,83.5500
2008-12-31,85.0000,83.5000,84.1600
2009-01-02,87.5900,83.8900,87.3700
2009-01-05,87.6700,86.1800,86.8200
2009-01-06,90.4100,86.3700,89.2300
2009-01-07,88.8000,87.1200,87.7900
2009-01-08,88.1400,85.9800,87.1800
2009-01-09,87.5000,84.2500,84.7000
2009-01-12,86.6000,84.4200,85.7100
2009-01-13,86.5900,84.7900,85.3400
2009-01-14,84.8200,82.1100,83.1900
2009-01-15,84.8300,82.2560,84.1200
2009-01-16,85.7400,83.0800,84.9200
2009-01-20,84.9200,81.7600,81.9800
2009-01-21,91.6000,86.0000,91.4200
2009-01-22,90.7400,88.1100,90.0700
2009-01-23,90.7000,87.8100,89.4900
2009-01-26,92.6700,89.5200,91.6000
2009-01-27,91.9700,90.5000,91.6600
2009-01-28,94.9400,91.9100,94.8200
2009-01-29,94.5800,92.0200,92.5100
2009-01-30,93.4800,91.2500,91.6500
2009-02-02,91.8600,89.6900,90.9300
2009-02-03,93.7300,90.1600,93.4800
2009-02-04,94.9100,91.8200,92.8300
2009-02-05,93.2000,91.2200,92.4100
2009-02-06,97.1000,91.6500,96.1400
2009-02-09,96.9800,94.7200,96.8200
2009-02-10,96.8200,92.9600,93.2700
2009-02-11,95.7700,93.0000,95.1600
2009-02-12,95.2000,92.2000,95.0700
2009-02-13,95.1800,93.5700,93.8400
2009-02-17,92.4900,90.5000,90.6700
2009-02-18,92.2500,90.4406,91.5100
2009-02-19,92.1600,88.4500,88.9300
2009-02-20,89.9000,87.3400,88.7900
2009-02-23,89.3300,84.1900,84.3700
2009-02-24,87.0800,84.1000,86.4000
2009-02-25,87.1200,82.8500,85.9000
2009-02-26,90.2000,86.3300,88.9700
2009-02-27,93.2800,88.0100,92.0300
2009-03-02,91.9000,88.7500,89.0500
2009-03-03,90.1800,87.1900,87.7700
2009-03-04,91.2400,87.6020,89.4900
2009-03-05,90.1600,87.0200,87.4800
2009-03-06,88.2500,83.8100,85.8100
2009-03-09,86.8000,83.0200,83.4800
2009-03-10,87.2500,83.6400,87.2500
2009-03-11,89.5400,86.7200,88.6200
2009-03-12,90.6000,87.4900,90.4000
2009-03-13,90.6500,89.2900,90.3600
2009-03-16,93.0000,90.5400,91.2200
2009-03-17,92.9100,90.4500,92.9100
2009-03-18,92.9000,89.4100,91.9500
2009-03-19,93.3500,91.5100,92.6600
2009-03-20,95.0000,92.1800,92.5100
2009-03-23,98.7100,93.7000,98.7100
2009-03-24,99.5500,97.5200,98.3000
2009-03-25,99.8600,96.0900,97.9500
2009-03-26,99.2000,97.7500,98.7800
2009-03-27,96.0000,92.7500,94.1500
2009-03-30,94.7400,91.8000,94.5200
2009-03-31,98.6600,94.8500,96.8900
2009-04-01,98.0000,95.7000,97.6100
2009-04-02,101.9900,98.3800,100.8200
2009-04-03,102.6600,99.7100,102.2200
2009-04-06,101.8500,100.0000,101.5600
2009-04-07,100.5000,98.5200,98.7500
2009-04-08,101.5500,99.0000,101.1900
2009-04-09,102.4500,100.2500,101.7000
2009-04-13,101.6500,99.0400,99.9500
2009-04-14,99.9500,98.2700,99.2700
2009-04-15,99.0600,96.4400,98.8500
2009-04-16,101.9200,99.1800,101.4300
2009-04-17,102.0400,99.6900,101.2700
2009-04-20,101.1899,99.2100,100.4300
2009-04-21,102.4800,98.2000,102.3100
2009-04-22,103.8600,101.0600,102.5500
2009-04-23,102.7800,99.8000,101.4200
2009-04-24,101.5800,99.5000,100.0800
2009-04-27,101.6900,99.2900,99.9500
2009-04-28,102.7300,99.2500,101.9400
2009-04-29,105.0000,101.6700,104.0400
2009-04-30,106.0500,102.8500,103.2100
2009-05-01,104.8600,102.9400,104.6100
2009-05-04,106.7500,104.6100,106.1900
2009-05-05,106.8200,105.5100,105.8500
2009-05-06,105.5000,103.7100,104.6200
2009-05-07,104.7964,101.8300,102.5900
2009-05-08,103.7500,99.8300,101.4900
2009-05-11,103.8770,100.9500,102.9000
2009-05-12,104.3800,102.3700,103.9400
2009-05-13,103.1000,101.3500,102.2600
2009-05-14,102.7100,100.7700,101.0500
2009-05-15,103.0700,100.5700,101.3700
2009-05-18,104.7100,101.9400,104.5800
2009-05-19,106.1200,104.0000,105.5100
2009-05-20,105.9800,103.8100,104.0500
2009-05-21,103.2500,101.7400,102.8200
2009-05-22,103.3100,101.7500,101.8900
2009-05-26,105.6300,101.0200,105.0200
2009-05-27,105.1700,102.9100,102.9300
2009-05-28,105.1400,102.6800,104.6900
2009-05-29,106.5000,103.9500,106.2800
2009-06-01,108.6700,106.6700,108.3700
2009-06-02,108.8000,106.6600,106.8300
2009-06-03,106.6000,105.1100,106.4900
2009-06-04,106.8700,105.6000,106.3300
2009-06-05,108.4000,106.7500,107.2400
2009-06-08,107.9800,105.5000,107.4900
2009-06-09,109.1400,107.9900,108.1400
2009-06-10,109.2800,107.0500,108.3500
2009-06-11,110.6400,108.5600,109.4000
2009-06-12,109.2800,107.7500,108.2100
2009-06-15,108.8300,107.2400,107.6200
2009-06-16,109.1400,107.2700,107.3200
2009-06-17,107.8800,106.8800,107.0000
2009-06-18,107.5300,106.1200,106.3300
2009-06-19,106.6500,105.5000,105.8900
2009-06-22,105.8800,104.2300,104.5200
2009-06-23,104.8700,103.7900,104.4400
2009-06-24,106.4800,103.7200,104.1500
2009-06-25,106.7850,103.5100,106.0600
2009-06-26,106.5000,105.0500,105.6800
2009-06-29,106.1800,105.1600,105.8300
2009-06-30,106.0300,103.8100,104.4200
2009-07-01,106.2700,104.7300,104.8400
2009-07-02,103.9100,101.7300,101.7300
2009-07-06,102.2300,100.4700,101.6500
2009-07-07,101.9600,100.0300,100.1900
2009-07-08,101.1700,99.5000,100.6800
2009-07-09,102.7800,100.8500,102.0800
2009-07-10,101.7200,99.8000,100.8300
2009-07-13,103.6500,100.1900,103.6200
2009-07-14,103.6200,102.5200,103.2500
2009-07-15,107.2200,104.6000,107.2200
2009-07-16,110.9700,106.7900,110.6400
2009-07-17,115.5300,113.1600,115.4200
2009-07-20,116.8800,114.3900,116.4400
2009-07-21,117.0400,115.3800,117.0400
2009-07-22,117.2000,115.0900,115.5700
2009-07-23,118.0000,115.0600,117.0600
2009-07-24,118.1500,116.6300,117.6400
2009-07-27,117.9200,116.5700,117.6300
2009-07-28,117.5200,116.3400,117.2800
2009-07-29,117.2800,116.0500,117.2600
2009-07-30,119.3700,117.6700,117.8600
2009-07-31,118.9900,117.5600,117.9300
2009-08-03,119.9600,118.6900,119.9200
2009-08-04,119.8000,119.0200,119.6000
2009-08-05,119.0000,117.8600,117.9200
2009-08-06,118.4000,116.7000,117.3800
2009-08-07,119.9100,118.1100,119.3300
2009-08-10,119.1900,117.9700,118.7000
2009-08-11,118.5000,117.3200,117.7900
2009-08-12,119.9600,117.4200,119.2900
2009-08-13,119.7800,118.6300,119.5800
2009-08-14,119.7400,117.6200,118.5700
2009-08-17,117.4400,116.2100,116.8600
2009-08-18,118.0000,116.7300,117.6300
2009-08-19,118.7700,116.1200,118.5700
2009-08-20,119.4100,118.1000,118.9500
2009-08-21,120.0100,118.5500,119.9000
2009-08-24,120.8800,119.1000,119.3200
2009-08-25,120.1500,118.7100,118.8300
2009-08-26,119.8500,117.5100,119.4700
2009-08-27,119.5900,117.8500,119.4300
2009-08-28,120.2300,117.7700,118.2200
2009-08-31,118.0600,116.9200,118.0500
2009-09-01,118.9300,116.5000,116.6900
2009-09-02,117.2400,116.0000,116.0900
2009-09-03,116.7300,115.1500,116.3300
2009-09-04,117.5000,116.2100,117.4600
2009-09-08,118.1700,116.6300,117.1600
2009-09-09,117.6700,116.1600,116.7600
2009-09-10,117.8300,116.7500,117.6700
2009-09-11,119.2500,117.4700,118.0500
2009-09-14,118.9900,116.9400,118.8800
2009-09-15,119.4500,118.1600,119.3500
2009-09-16,122.0000,119.3000,121.8200
2009-09-17,122.7800,121.0500,121.8800
2009-09-18,122.8800,121.6200,122.1100
2009-09-21,122.0800,120.8800,121.5700
2009-09-22,122.1100,120.9800,121.6100
2009-09-23,122.7400,120.7100,120.8200
2009-09-24,121.6500,120.4000,120.9400
2009-09-25,121.6500,120.1000,121.0800
2009-09-28,122.0000,118.9400,119.3300
2009-09-29,119.9400,118.6000,118.8100
2009-09-30,120.0000,117.5500,119.6100
2009-10-01,119.6100,117.5600,117.9000
2009-10-02,119.6600,117.2600,119.0200
2009-10-05,120.1800,118.1300,119.7500
2009-10-06,121.5900,120.2200,121.3500
2009-10-07,122.8500,120.9400,122.7800
2009-10-08,122.9800,121.8500,122.2900
2009-10-09,126.0000,122.3000,125.9300
2009-10-12,127.1000,125.2000,127.0400
2009-10-13,127.3900,126.2000,127.0200
2009-10-14,128.6100,126.6000,128.3500
2009-10-15,128.0000,126.3200,127.9800
2009-10-16,123.7000,121.2500,121.6400
2009-10-19,123.3600,121.6100,123.0600
2009-10-20,123.5000,121.5000,122.8200
2009-10-21,124.1100,120.8600,120.8700
2009-10-22,123.0000,120.3400,122.6900
2009-10-23,123.0600,120.0000,120.3600
2009-10-26,122.4400,119.5500,120.1100
2009-10-27,122.1400,119.1500,120.6500
2009-10-28,121.6800,119.8700,121.5000
2009-10-29,123.0300,121.6000,122.8700
2009-10-30,124.3000,120.4800,120.6100
2009-11-02,121.9300,119.5000,120.5600
2009-11-03,121.1900,119.5300,121.1600
2009-11-04,122.5000,121.1600,121.2900
2009-11-05,123.5000,122.0000,122.5500
2009-11-06,123.4900,122.2300,123.4900
2009-11-09,126.0000,123.4900,126.0000
2009-11-10,127.0500,125.1700,126.9100
2009-11-11,127.3000,125.9400,127.1900
2009-11-12,127.6500,126.1100,126.2600
2009-11-13,127.8000,126.2700,127.0300
2009-11-16,128.2400,127.0300,128.2100
2009-11-17,128.6550,127.4000,128.6300
2009-11-18,128.3500,127.5500,128.1500
2009-11-19,127.8400,126.5100,127.5400
2009-11-20,127.6900,126.4600,126.9600
2009-11-23,128.9400,127.6500,128.2000
2009-11-24,128.3200,127.1400,127.9300
2009-11-25,128.2200,127.0800,127.2800
2009-11-27,126.6200,124.2600,125.7000
2009-11-30,126.6000,124.9200,126.3500
2009-12-01,128.3900,126.8500,127.9400
2009-12-02,128.3900,127.1600,127.2100
2009-12-03,128.4700,127.2500,127.5500
2009-12-04,128.9000,126.0000,127.2500
2009-12-07,127.5300,126.5900,127.0400
2009-12-08,127.3500,126.1600,126.8000
2009-12-09,128.3900,126.1100,128.3900
2009-12-10,129.4700,128.0900,129.3400
2009-12-11,129.7700,128.7100,129.6800
2009-12-14,129.9800,129.6000,129.9300
2009-12-15,129.8600,127.9400,128.4900
2009-12-16,129.6000,128.3500,128.7100
2009-12-17,128.5600,127.1200,127.4000
2009-12-18,128.3900,127.0000,127.9100
2009-12-21,128.9400,127.6800,128.6500
2009-12-22,129.9800,129.1900,129.9300
2009-12-23,130.0000,129.3000,130.0000
2009-12-24,130.5700,129.4800,130.5700
2009-12-28,132.3100,130.7200,132.3100
2009-12-29,132.3700,131.8000,131.8500
2009-12-30,132.6800,130.6800,132.5700
2009-12-31,132.8500,130.7500,130.9000
2010-01-04,132.9700,130.8500,132.4500
2010-01-05,131.8500,130.1000,130.8500
2010-01-06,131.4900,129.8100,130.0000
2010-01-07,130.2500,128.9100,129.5500
2010-01-08,130.9199,129.0500,130.8500
2010-01-11,131.0600,128.6700,129.4800
2010-01-12,131.3300,129.0000,130.5100
2010-01-13,131.1200,129.1600,130.2300
2010-01-14,132.7100,129.9100,132.3100
2010-01-15,132.8900,131.0890,131.7800
2010-01-19,134.2500,131.5600,134.1400
2010-01-20,131.1500,128.9500,130.2500
2010-01-21,130.6900,128.0600,129.0000
2010-01-22,128.8900,125.3700,125.5000
2010-01-25,126.8950,125.7100,126.1200
2010-01-26,127.7500,125.4100,125.7500
2010-01-27,126.9600,125.0400,126.3300
2010-01-28,127.0400,123.0500,123.7500
2010-01-29,125.0000,121.9000,122.3900
2010-02-01,124.9500,122.7800,124.6700
2010-02-02,125.8100,123.9500,125.5300
2010-02-03,126.0700,125.0700,125.6600
2010-02-04,125.4400,122.9000,123.0000
2010-02-05,123.7200,121.8300,122.9700
2010-02-08,123.2200,121.7400,121.8800
2010-02-09,124.2000,122.4600,123.2100
2010-02-10,123.6500,122.2100,122.8100
2010-02-11,124.2000,122.0600,123.7300
2010-02-12,124.0500,121.6100,124.0000
2010-02-16,125.2300,124.1100,125.2300
2010-02-17,126.5300,125.2100,126.3300
2010-02-18,128.0000,126.0000,127.8100
2010-02-19,128.0600,126.8724,127.1900
2010-02-22,127.4300,126.3100,126.8500
2010-02-23,127.6600,126.0000,126.4600
2010-02-24,128.2700,126.8100,127.5900
2010-02-25,127.2400,125.5700,127.0700
2010-02-26,128.0000,126.7400,127.1600
2010-03-01,128.8300,127.4700,128.5700
2010-03-02,129.0900,127.1300,127.4200
2010-03-03,128.0200,126.6800,126.8800
2010-03-04,127.0700,125.4700,126.7200
2010-03-05,127.5500,127.0400,127.2500
2010-03-08,127.5000,126.3600,126.4100
2010-03-09,126.2900,125.2000,125.5500
2010-03-10,126.3600,125.2100,125.6200
2010-03-11,127.8100,125.7100,127.6000
2010-03-12,128.3700,127.5100,127.9400
2010-03-15,128.3400,127.2800,127.8300
2010-03-16,128.8800,127.4500,128.6700
2010-03-17,128.9300,127.3600,127.7600
2010-03-18,128.7500,127.4500,128.3800
2010-03-19,128.9300,126.7800,127.7100
2010-03-22,128.3900,126.5700,127.9800
2010-03-23,129.4300,127.6400,129.3700
2010-03-24,129.9500,128.4700,128.5300
2010-03-25,130.7300,129.1300,129.2400
2010-03-26,129.7800,128.7205,129.2600
2010-03-29,129.9500,128.2600,128.5900
2010-03-30,129.1300,128.2500,128.7700
2010-03-31,128.7500,127.6500,128.2500
2010-04-01,129.3100,127.5500,128.2500
2010-04-05,129.8000,128.1400,129.3500
2010-04-06,129.3000,128.0500,128.9300
2010-04-07,129.2700,128.0100,128.4800
2010-04-08,128.2300,127.2000,127.6100
2010-04-09,128.8700,127.1200,128.7600
2010-04-12,128.9560,128.2400,128.3600
2010-04-13,129.4350,127.8400,129.0300
2010-04-14,131.4200,129.4600,131.2500
2010-04-15,131.1400,130.1902,130.8900
2010-04-16,132.1700,130.2500,130.6300
2010-04-19,132.2800,130.3800,132.2300
2010-04-20,130.3300,128.2600,129.6900
2010-04-21,130.2700,128.5000,128.9900
2010-04-22,129.3600,127.7700,129.1300
2010-04-23,130.1000,128.7100,129.9900
2010-04-26,131.0400,129.5400,130.7300
2010-04-27,132.0000,128.7100,128.8200
2010-04-28,130.4700,129.0300,130.1000
2010-04-29,131.2100,130.1500,130.4600
2010-04-30,130.6360,128.8400,129.0000
2010-05-03,130.1400,128.8000,129.6000
2010-05-04,128.9300,126.5754,128.1200
2010-05-05,128.2300,126.8700,127.4600
2010-05-06,127.9300,116.0000,123.9200
2010-05-07,124.3900,120.0000,122.1000
2010-05-10,126.6700,125.0600,126.2700
2010-05-11,128.4200,125.1500,126.8900
2010-05-12,132.8500,127.0100,132.6800
2010-05-13,133.1000,130.8500,131.4800
2010-05-14,131.6700,129.4100,131.1900
2010-05-17,131.7600,128.7000,130.4400
2010-05-18,131.9900,129.9000,129.9500
2010-05-19,130.5000,127.8200,128.8600
2010-05-20,127.9600,123.6800,123.8000
2010-05-21,125.6100,121.4000,125.4200
2010-05-24,126.0200,124.0400,124.4500
2010-05-25,124.9500,121.4700,124.5200
2010-05-26,125.9400,123.0000,123.2300
2010-05-27,126.3900,124.7700,126.3900
2010-05-28,126.2794,124.2900,125.2600
2010-06-01,126.8800,124.2000,124.3400
2010-06-02,127.5000,124.3500,127.4100
2010-06-03,128.2200,126.4600,127.9600
2010-06-04,127.1000,124.6700,125.2800
2010-06-07,125.8600,124.1300,124.1300
2010-06-08,124.4600,122.8200,123.7200
2010-06-09,125.8400,123.5800,123.9000
2010-06-10,128.2200,125.8000,127.6800
2010-06-11,128.8000,126.4400,128.4500
2010-06-14,129.9700,128.4900,128.5000
2010-06-15,129.9500,128.3700,129.7900
2010-06-16,130.6800,128.3400,130.3500
2010-06-17,131.0300,129.8600,130.9800
2010-06-18,131.2500,130.1300,130.1500
2010-06-21,131.9400,130.2200,130.6500
2010-06-22,131.4700,129.0700,129.3000
2010-06-23,131.4700,129.0900,130.1100
2010-06-24,129.7300,127.7000,128.1900
2010-06-25,129.0950,127.1200,127.1200
2010-06-28,129.4700,127.2200,128.9800
2010-06-29,128.4000,124.1200,125.0900
2010-06-30,125.2200,123.0000,123.4800
2010-07-01,124.2100,121.6100,122.5700
2010-07-02,123.2900,120.6100,121.8600
2010-07-06,124.6300,122.1700,123.4600
2010-07-07,127.1200,123.4700,127.0000
2010-07-08,128.1500,126.7400,127.9700
2010-07-09,128.2000,127.2900,127.9600
2010-07-12,128.8300,127.1600,128.6700
2010-07-13,130.9800,128.6900,130.4800
2010-07-14,131.6000,129.1400,130.7200
2010-07-15,130.9200,129.5500,130.7200
2010-07-16,130.1500,127.8500,128.0300
2010-07-19,130.3800,128.3700,129.7900
2010-07-20,126.5600,122.9300,126.5500
2010-07-21,126.5000,124.6200,125.2700
2010-07-22,127.7800,126.0500,127.4700
2010-07-23,128.8000,127.0000,128.3800
2010-07-26,128.4300,127.1400,128.4100
2010-07-27,129.1700,127.8900,128.6300
2010-07-28,129.3500,127.8800,128.4300
2010-07-29,129.5000,127.1400,128.0200
2010-07-30,128.9800,127.0400,128.4000
2010-08-02,131.2000,129.2500,130.7600
2010-08-03,131.0400,129.3300,130.3700
2010-08-04,131.5000,129.8500,131.2700
2010-08-05,131.9800,130.5300,131.8300
2010-08-06,130.4800,128.7600,130.1400
2010-08-09,132.3400,130.4000,132.0000
2010-08-10,132.4900,130.7700,131.8400
2010-08-11,130.6900,129.4610,129.8300
2010-08-12,128.7800,127.5200,128.3000
2010-08-13,128.4600,127.3300,127.8700
2010-08-16,128.2300,126.9600,127.7700
2010-08-17,129.8500,127.9050,128.4500
2010-08-18,130.1950,127.8000,129.3925
2010-08-19,129.5900,128.0200,128.9000
2010-08-20,128.9800,126.9600,127.5000
2010-08-23,128.0300,126.4400,126.4700
2010-08-24,126.0200,124.5700,124.9000
2010-08-25,125.6000,124.0000,125.2700
2010-08-26,125.7800,122.7800,122.7800
2010-08-27,124.8000,122.4200,124.7300
2010-08-30,125.2699,123.4000,123.4000
2010-08-31,123.9900,122.2800,123.1300
2010-09-01,126.3100,124.5200,125.7700
2010-09-02,126.2300,124.6500,125.0400
2010-09-03,127.6000,125.9001,127.5800
2010-09-07,127.3600,125.8801,125.9500
2010-09-08,126.5199,125.3900,126.0800
2010-09-09,127.5700,126.1500,126.3600
2010-09-10,128.2900,126.2600,127.9900
2010-09-13,130.0000,128.5200,129.6100
2010-09-14,129.9200,128.4300,128.8500
2010-09-15,129.9600,128.5400,129.4300
2010-09-16,129.9500,128.8000,129.6700
2010-09-17,130.6000,129.7000,130.1900
2010-09-20,132.0900,130.1100,131.7900
2010-09-21,132.8000,130.7800,131.9800
2010-09-22,132.5800,131.4000,132.5700
2010-09-23,132.7800,131.2200,131.6700
2010-09-24,134.1500,132.3400,134.1100
2010-09-27,135.0000,133.5100,134.6500
2010-09-28,135.1400,133.7100,134.8900
2010-09-29,135.8050,134.3400,135.4800
2010-09-30,136.1100,133.6700,134.1400
2010-10-01,136.2800,135.0900,135.6400
2010-10-04,135.9200,134.3900,135.2500
2010-10-05,137.9015,136.1200,137.6600
2010-10-06,137.9600,136.8300,137.8400
2010-10-07,138.8800,137.5200,138.7200
2010-10-08,139.0900,138.0600,138.8500
2010-10-11,139.9400,138.6400,139.6600
2010-10-12,139.9900,138.2700,139.8500
2010-10-13,141.4800,139.7800,140.3700
2010-10-14,141.5000,139.6900,141.5000
2010-10-15,142.1000,140.5400,141.0600
2010-10-18,143.0300,140.8400,142.8300
2010-10-19,139.3400,136.7000,138.0300
2010-10-20,139.8700,138.1300,139.0700
2010-10-21,140.4900,138.4000,139.8300
2010-10-22,140.7500,139.4600,139.6700
2010-10-25,141.4000,139.8100,139.8400
2010-10-26,142.0000,138.5300,140.6700
2010-10-27,141.5700,139.0000,141.4300
2010-10-28,141.9500,140.4200,140.9000
2010-10-29,144.0000,140.7500,143.6000
2010-11-01,144.2600,142.3200,143.3200
2010-11-02,144.7100,143.7100,143.8400
2010-11-03,144.4600,142.6300,144.1700
2010-11-04,146.8400,144.7100,146.7900
2010-11-05,146.9300,145.6700,146.9200
2010-11-08,146.5800,145.2500,146.4600
2010-11-09,147.5300,145.6300,146.1400
2010-11-10,146.7900,145.6300,146.5500
2010-11-11,145.5000,143.3500,145.4300
2010-11-12,145.7700,143.5500,143.7400
2010-11-15,144.7500,143.2700,143.6400
2010-11-16,143.3800,141.1800,142.2400
2010-11-17,142.4900,141.3900,141.9500
2010-11-18,144.9900,142.7500,144.3600
2010-11-19,145.3500,143.9900,145.0500
2010-11-22,145.4300,143.5600,145.3900
